date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:25:56	47300/47300	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:56%20GMT	https://www.bancopatagonia.com.ar/personas/precios-productos-individuales.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/precios-productos-individuales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Mar%202025%2008:25:56%20GMT	http://www.clubpatagonia.com.ar/	/home/pablo/websites/bancopatagonia/www.clubpatagonia.com.ar/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:57	46279/46279	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:57%20GMT	https://www.bancopatagonia.com.ar/personas/cuentas/regularizacion-activos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/cuentas/regularizacion-activos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:25:58	51898/51898	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:58%20GMT	https://www.bancopatagonia.com.ar/personas/cuentas/cuenta-gratuita-universal.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/cuentas/cuenta-gratuita-universal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:01	50892/50892	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:59%20GMT	https://www.bancopatagonia.com.ar/personas/agentes-de-cobranza-extrajudicial.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/agentes-de-cobranza-extrajudicial.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:01	233059/233059	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:25:57%20GMT	https://ahorrosybeneficios.bancopatagonia.com.ar/ahorrosybeneficios/	/home/pablo/websites/bancopatagonia/ahorrosybeneficios.bancopatagonia.com.ar/ahorrosybeneficios/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:01	72974/72974	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:01%20GMT	https://www.bancopatagonia.com.ar/personas/informacion-al-usuario-financiero.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/informacion-al-usuario-financiero.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://www.bcra.gov.ar/BCRAyVos/Comparacion_de_Comisiones.asp	/home/pablo/websites/bancopatagonia/www.bcra.gov.ar/BCRAyVos/Comparacion_de_Comisiones.9f.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:03	51940/51940	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:03%20GMT	https://www.bcra.gob.ar/BCRAyVos/Comparacion_de_Comisiones.asp	/home/pablo/websites/bancopatagonia/www.bcra.gob.ar/BCRAyVos/Comparacion_de_Comisiones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://www.bcra.gob.ar/BCRAyVos/Usuarios_Financieros.asp	/home/pablo/websites/bancopatagonia/www.bcra.gob.ar/BCRAyVos/Usuarios_Financieros.a1.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:07	59276/59276	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:06%20GMT	https://www.bcra.gob.ar/BCRAyVos/Usuarios_Financieros.asp	/home/pablo/websites/bancopatagonia/www.bcra.gob.ar/BCRAyVos/Usuarios_Financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:08	54751/54751	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:08%20GMT	https://www.bancopatagonia.com.ar/personas/alta-productos-personas-humanas.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/alta-productos-personas-humanas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:09	44668/44668	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:09%20GMT	https://www.bancopatagonia.com.ar/personas/boton-de-arrepentimiento.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/personas/boton-de-arrepentimiento.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:11	154805/154805	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:10%20GMT	https://bancopatagonia.hiringroom.com/jobs	/home/pablo/websites/bancopatagonia/bancopatagonia.hiringroom.com/jobs.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:12	1182319/1182319	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:11%20GMT	https://play.google.com/store/apps/details?id=ar.com.bcopatagonia.android	/home/pablo/websites/bancopatagonia/play.google.com/store/apps/detailsd77a.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:13	623886/623886	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:12%20GMT	https://apps.apple.com/ar/app/patagonia-m%c3%b3vil/id1178757002	/home/pablo/websites/bancopatagonia/apps.apple.com/ar/app/patagonia-m%c3%b3vil/id1178757002.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:13	39361/39361	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:13%20GMT	https://www.bancopatagonia.com.ar/registro-nacional-base-datos.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/registro-nacional-base-datos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:14	39674/39674	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:14%20GMT	https://www.bancopatagonia.com.ar/codigo-practicas-bancarias.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/codigo-practicas-bancarias.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:15	38960/38960	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:15%20GMT	https://www.bancopatagonia.com.ar/defensa-ley-consumidor.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/defensa-ley-consumidor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:17	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2008:26:17%20GMT	https://www.argentina.gob.ar/produccion/defensadelconsumidor/formulario	/home/pablo/websites/bancopatagonia/www.argentina.gob.ar/produccion/defensadelconsumidor/formulario.ab.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:21	3013/3013	---MCZ	200	added ('OK')	text/html	etag:W/%2264a5f1b8-bc5%22	https://autogestion.produccion.gob.ar/consumidores	/home/pablo/websites/bancopatagonia/autogestion.produccion.gob.ar/consumidores.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:21	39017/39017	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:21%20GMT	https://www.bancopatagonia.com.ar/persona-expuesta-politicamente.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/persona-expuesta-politicamente.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:22	39808/39808	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:22%20GMT	https://www.bancopatagonia.com.ar/agencia-acceso-informacion-publica.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/agencia-acceso-informacion-publica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:23	39556/39556	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:23%20GMT	https://www.bancopatagonia.com.ar/cnv-advertencia-publico-inversor.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/cnv-advertencia-publico-inversor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:24	40431/40431	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:24%20GMT	https://www.bancopatagonia.com.ar/codigo-proteccion-inversor.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/codigo-proteccion-inversor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:25	57632/57632	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:25%20GMT	https://www.bancopatagonia.com.ar/clausulas-legales.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/clausulas-legales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:26	38982/38982	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:26%20GMT	https://www.bancopatagonia.com.ar/resolucion-022021.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/resolucion-022021.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:29	242/242	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Mar%202025%2008:26:29%20GMT	http://sucursalesycajeros.bancopatagonia.com.ar/sucursales.html	/home/pablo/websites/bancopatagonia/sucursalesycajeros.bancopatagonia.com.ar/sucursales.b5.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:29	581668/581668	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:28%20GMT	https://www.instagram.com/banco_patagonia/	/home/pablo/websites/bancopatagonia/www.instagram.com/banco_patagonia/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:29	1112765/1112765	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:27%20GMT	https://www.facebook.com/BancoPatagonia/	/home/pablo/websites/bancopatagonia/www.facebook.com/BancoPatagonia/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:29	725715/725715	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:28%20GMT	https://www.youtube.com/user/bancopatagonia	/home/pablo/websites/bancopatagonia/www.youtube.com/user/bancopatagonia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:31	42888/42888	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:31%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-ebank-empresas-mbl.php	/home/pablo/websites/bancopatagonia/www.bancopatagonia.com.ar/empresas/patagonia-ebank-empresas-mbl.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:26:37	34370/34370	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:34%20GMT	https://www.allaccess.com.ar/event/taylor-swift-the-eras-tour	/home/pablo/websites/bancopatagonia/www.allaccess.com.ar/event/taylor-swift-the-eras-tour.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:27:26	10232/10232	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2008:26:30%20GMT	https://concesionarios.gpat.com.ar/landing?token=43;86;115;105;107;105;115;67;51;107;49;55;99;84;116;78;105;106;85;77;82;117;71;68;49;116;50;112;98;85;113;57;79;52;54;102;115;48;82;101;71;121;111;61	/home/pablo/websites/bancopatagonia/concesionarios.gpat.com.ar/landing46a6.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
05:27:27	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Mar%202025%2008:27:27%20GMT	https://www.googletagmanager.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:27:32	1522/1522	---M--	200	added ('OK')	text/html	etag:%22460-63159fbe1e600:dtagent103092503101007598rMu%22	https://tunuevacuenta.bancopatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:27:51	770/770	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Mar%202025%2008:27:32%20GMT	https://ebankpersonas.bancopatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:29:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Mar%202025%2008:29:53%20GMT	https://ahorrosybeneficios.bancopatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:29:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Mar%202025%2008:29:57%20GMT	http://www.clubpatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:29:59	21313/21313	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Mar%202025%2008:29:58%20GMT	https://bancopatagonia.hiringroom.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:30:00	734/734	---MCZ	200	added ('OK')	text/plain	date:Fri,%2028%20Mar%202025%2008:29:59%20GMT	https://play.google.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:30:04	1432/1432	---MCZ	200	added ('OK')	text/html	etag:W/%2264a5f1b8-bc5%22	https://autogestion.produccion.gob.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:30:07	791/791	---MCZ	200	added ('OK')	text/plain	date:Fri,%2028%20Mar%202025%2008:30:06%20GMT	https://www.instagram.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
05:32:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Mar%202025%2008:32:04%20GMT	https://concesionarios.gpat.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
